ticker,headline,date,eventRet,Close
AAPL,"Despite a wave of analyst love regarding yesterday's iCloud rollout - ""increases the stickiness of the AAPL ecosystem;"" ""prices the cloud offering to drive adoption"" - Apple (AAPL -1.3%) is among the day's worst tech performers. The stock has been stuck at $330-$360 throughout most of 2011, and today's weakness brings the price near the low end.",2011-06-07,-0.03287044256424965,10.025859832763672
AAPL,"Bill Ackman's hedge fund made ~$490M in one day, after helping to steer Apple's (AAPL +1.8%) senior VP of retail to JC",2011-06-14,0.0029133081758105916,10.037943840026855
AAPL,"Apple (AAPL -1.5%) shares continue their perplexing slide, now trading below their 200-day moving average. Tiernan Ray of Barron's wonders if current problems at Nokia (NYSE:NOK) and Research in Motion (RIMM) might be weighing down smartphone industry leaders such as Apple, Google (NASDAQ:GOOG) and Samsung (OTC:SSNLF). Or it could simply be the case of a stock that went up too far too fast.",2011-06-20,0.0011555586309858201,9.52100658416748
AAPL,"After lagging for months, tech bellwethers Apple (AAPL +1.6%) and Google (GOOG +1.9%) have outgained the broader market during the market run-up, indicating that the tech sector could be moving into a leadership role. Dave Kansas sees their rebound as anticipating a round of strong earnings and that the economy’s slow patch is ""just a patch.""",2011-07-07,0.02916014723031135,10.78555965423584
AAPL,"Looking at a ""refresh of virtually every product line between July and October,"" Apple (NASDAQ:AAPL) is strongly positioned for the peak holiday selling season, and its stock - already starting to tick higher - will benefit, Citi's Rich Gardner writes. iPhone demand has been strong this quarter, he adds, raising his sales estimate to 16-18M units, above 16.5-17M consensus. AAPL +1% premarket.",2011-07-13,0.010666547863362186,10.810322761535645
AAPL,"Additional details from Apple's (NASDAQ:AAPL) FQ3 CC: iTunes revs. up 36% Y/Y; 86% of Fortune 500 companies testing/using iPad; China revs. up over 6x to $3.8B; iPad outsells Macs in K-12 market; company says ""future product transition"" (likely new iPhone) could affect FQ4 sales; says it has ""more to learn"" about playing in prepaid phone market (cheaper iPhone?). Shares +5.3% AH. (PR)",2011-07-19,0.059161774980297954,11.378887176513672
AAPL,,2011-07-19,0.059161774980297954,11.378887176513672
AAPL,"Estimates and price targets are predictably rising following Apple's (NASDAQ:AAPL) FQ3 results. Ticonderoga is raising its PT to $666, arguing the iPhone and iPad's growth is still in its early stages; UBS thinks gross margin guidance could be conservative; and Piper Jaffray and Canaccord expect massive emerging markets growth. AAPL +5.3% premarket. (PR) (CC transcript)",2011-07-20,0.03583569424810751,11.682345390319824
AAPL,"Apple's (NASDAQ:AAPL) earnings prowess spills over to its suppliers, as Cirrus Logic (NASDAQ:CRUS), supplier of chips used in Apple devices such as the iPod and iPad, +8.1% premarket. Fellow Apple suppliers also higher: ARMH +2.5%, BRCM +1.8%, OVTI +4.4%.",2011-07-20,0.03583569424810751,11.682345390319824
AAPL,"Apple (AAPL +1%) shares gain after Piper Jaffray says its survey points to a ""significant pent-up demand"" for the next iPhone, particularly at Verizon (NYSE:VZ). A delay in the launch of iPhone5 to October would cut Q3 profit, but iPhone market share ""could more than double throughout the next round of phone purchases."" Also, Canaccord raises its price target to $515 from $510.",2011-08-01,-0.007123102741382059,11.979762077331543
AAPL,"Apple (AAPL +3.6%) passes Exxon Mobil (XOM -0.3%) as the world's largest market cap, breaking through the $350B barrier. But that's just child's play says one tech writer who makes the case for a +$1T market cap for the Cupertino giant.",2011-08-09,-0.02333210242525563,11.293134689331055
AAPL,"Tech stocks bounce back, pushing Nasdaq ahead of the other major indexes after yesterday's shellacking.  Bellwethers Apple (AAPL +4.2%) and Google (GOOG +3.3%) are powering higher. Yahoo (YHOO +4.7%) shares move up after hitting their lowest P/E since 1997; the company is looking increasingly like tasty takeover bait.",2011-08-09,-0.02333210242525563,11.293134689331055
AAPL,"Jobs resigns AAPL CEO post: What's next for investors? Will Apple warm up to deals? Is there no real replacement for a master magician? Even if a 5% selloff is just an emotional reaction to an inevitable event, keep an eye on linked companies like Softbank (OTCPK:SFTBY), and Toshiba (OTCPK:TOSBF), already active in Japan. Meanwhile, some $52B slipped out of the S&P 500's value after the announcement; e-mini futures now -0.3% (Analysts: Hold/Buy)",2011-08-24,0.048509163222885676,11.35865592956543
AAPL,"Let's get real: In the long run, Apple (AAPL -1.6%) will not be the same company without Steve Jobs, Jeff Macke writes. Consider Microsoft's (NASDAQ:MSFT) stock since Bill Gates left day-to-day operations in January 2000. From Henry Ford to Sam Walton to Howard Shultz, the history of companies  after the departure of charismatic long-time leaders tends to  be ugly.",2011-08-25,0.026749444917128495,11.284378051757812
AAPL,Apple (NASDAQ:AAPL) is now down just 1.6% in the wake of Steve Jobs' resignation - barely worse than the NASDAQ's 1.5% decline. The market appears to have largely discounted Jobs' departure in advance of the official announcement. Though it also helps that analysts have nothing but good things to say about new CEO Tim Cook.,2011-08-25,0.026749444917128495,11.284378051757812
AAPL,"U.S. stock index futures have rebounded to their best level of the session, S&P 500 +0.3%. Nasdaq futures are back to nearly flat as Apple (NASDAQ:AAPL), off nearly 7% post-Jobs, is down 1.6%. To those who bounced out of Apple last night, did they consider the shares' low PE (given its high growth) may have already priced in the CEO's departure?",2011-08-25,0.026749444917128495,11.284378051757812
AAPL,"Apple (AAPL +2.6%) shares rallied today to fully offset the  loss suffered yesterday in response to the news that Steve Jobs plans to resign. Shares ended at $383.58, higher than Wednesday's $376.10 close.",2011-08-26,0.03650282704414731,11.5820951461792
AAPL,"Apple (AAPL +2%) is outperforming strongly today, and creating new all-time highs in the process. A bullish J.P. Morgan note could be playing a role, but investors might also be buying in due to the company's low multiples relative to its growth rate.",2011-09-19,0.05139934963594972,12.429059982299805
AAPL,"U.S. shares are higher across the board, with the Nasdaq - off 1.7% earlier - joining the S&P and DJIA in the green. DJIA +1.6%, S&P 500 +1.3%, Nasdaq +0.6%.",2011-09-26,-0.00632114798120853,12.17361068725586
AAPL,Many of Apple's (NASDAQ:AAPL) key chip suppliers are underperforming following J.P. Morgan's iPad report. BRCM -2.5%. QCOM -1.2%. TSM -3.1%. SWKS -4.1%. TQNT -1.7%. OVTI -2.2%. CRUS -2.3%.,2011-09-26,-0.00632114798120853,12.17361068725586
AAPL,"As Apple (AAPL -3.1%) takes the NASDAQ lower following a report of an iPad order cut, Joshua Brown thinks the news translates into a near-term ""power play"" for bears, given how tech stocks in general, and Apple in particular, have been outperforming. Of course, it still remains up for debate just how much of the cut is the result of weakening demand.",2011-09-26,-0.00632114798120853,12.17361068725586
AAPL,"As Apple (AAPL -2.3%) drops following J.P. Morgan's report of a major cut in Q4 iPad orders for Asian suppliers, Steve Kovach suggests the move could simply be the result of Apple shifting some of its manufacturing to Brazil. It was reported earlier this month a Brazilian plant partly owned by Foxconn is ready to begin iPad production.",2011-09-26,-0.00632114798120853,12.17361068725586
AAPL,"Apple (AAPL -4.5%) is now selling off harder following its iEvent. While the iPhone 4S should be well-received, Google (NASDAQ:GOOG) is likely breathing a sigh of relief, as the product wasn't the game-changer some feared. In particular, Apple's decision not to increase the iPhone's display size allows Android to maintain an edge in appealing to phone buyers who want more screen space. (more)",2011-10-04,-0.0077928311419982466,11.247539520263672
AAPL,"As was rumored, Apple (AAPL -2.2%) will offer a 64GB iPhone. Though the device will be sold at a relatively steep subsidized price of $399, Sandisk (SNDK +1%) has spiked a little on the news. (more)",2011-10-04,-0.0077928311419982466,11.247539520263672
AAPL,"The disappointing reaction to the new iPhone is sinking Apple (AAPL -2.6%) shares and dragging everything down with it, killing an earlier market comeback: Dow -151, S&P -9, Nasdaq -10.",2011-10-04,-0.0077928311419982466,11.247539520263672
AAPL,"Shares of Pandora are off 12% today, losing traction early and trailing off even further after Apple (AAPL -3.3%) announces its iCloud service will launch on Oct. 12 - allowing AAPL-device owners to keep their music in the cloud.",2011-10-04,-0.0077928311419982466,11.247539520263672
AAPL,"Apple (AAPL -1.8%) introduces the iPhone 4S, to ""tepid applause"" from an audience hoping for an iPhone 5. At first glance, the device looks similar to the iPhone 4. The 4S will feature an A5 CPU (the iPhone 4 uses an A4 chip), and support faster 3G (HSPA) download speeds. Apple is thus far selling off modestly on the news. (live blog)",2011-10-04,-0.0077928311419982466,11.247539520263672
AAPL,"Wells Fargo's Jennifer Fritsche says (video) Sprint ""absolutely"" needs Apple's (NASDAQ:AAPL) iPhone and the big bet is a ""necessary"" first step in improving its 16% market share. The key: Can Sprint combine the only true 4G phone with the only unlimited data plan? Shares +1.5% premarket.",2011-10-04,-0.0077928311419982466,11.247539520263672
